Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import,produit,poid du produit,year,month,day
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-04-28 04:00:00,01/05/2017 17:00,O.M.M.P. SFAX,26/04/2017 16:00,--,cereales:2860/,cereales,2860.0,2017.0,4.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-05-06 03:00:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,5.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-05-06 03:00:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,5.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-05-08 21:00:00,11/05/2017 10:00,O.M.M.P. SFAX,07/05/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-05-13 03:00:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,5.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-05-14 10:30:00,17/05/2017 10:30,O.M.M.P. SFAX,12/05/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,5.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-05-08 21:00:00,11/05/2017 10:00,O.M.M.P. SFAX,07/05/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-05-13 03:00:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,5.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-05-14 10:30:00,17/05/2017 10:30,O.M.M.P. SFAX,12/05/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,5.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-05-06 03:00:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,5.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-05-08 00:00:00,11/05/2017 00:00,O.M.M.P. SFAX,06/05/2017 12:00,--,cereales:13600/varac liquide:548,cereales,13600.0,2017.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-05-13 03:00:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,varac solide:3600/conteneurs tonnage:580,varac solide,3600.0,2017.0,5.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-05-28 03:00:00,01/06/2017 17:00,O.M.M.P. SFAX,26/05/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2017.0,5.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-06-06 03:00:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600,cereales,12225.0,2017.0,6.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2017-05-25 19:00:00,28/05/2017 19:00,O.M.M.P. SFAX,24/05/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2017.0,5.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-05-28 03:00:00,29/05/2017 04:00,O.M.M.P. SFAX,26/05/2017 15:00,--,cereales:5600/Hydrocarbures:5000,cereales,5600.0,2017.0,5.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-05-28 09:00:00,01/06/2017 22:00,O.M.M.P. SFAX,26/05/2017 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2017.0,5.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2017-06-04 06:00:00,06/06/2017 18:00,O.M.M.P. SFAX,02/06/2017 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2017.0,6.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-06-06 03:00:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,cereales:6860/conteneurs tonnage:600,cereales,6860.0,2017.0,6.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-05-28 03:00:00,29/05/2017 04:00,O.M.M.P. SFAX,26/05/2017 15:00,--,varac solide:5120/,varac solide,5120.0,2017.0,5.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-05-28 04:00:00,01/06/2017 17:00,O.M.M.P. SFAX,26/05/2017 16:00,--,cereales:2860/voitures:950,cereales,2860.0,2017.0,5.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-06-06 03:00:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,6.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-06-06 03:00:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,6.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-06-08 21:00:00,11/06/2017 10:00,O.M.M.P. SFAX,07/06/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-06-13 03:00:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,6.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-06-14 10:30:00,17/06/2017 10:30,O.M.M.P. SFAX,12/06/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,6.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-06-08 21:00:00,11/06/2017 10:00,O.M.M.P. SFAX,07/06/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-06-13 03:00:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,6.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-06-14 10:30:00,17/06/2017 10:30,O.M.M.P. SFAX,12/06/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,6.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-06-06 03:00:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,6.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-06-08 00:00:00,11/06/2017 00:00,O.M.M.P. SFAX,06/06/2017 12:00,--,cereales:13600/varac liquide:548,cereales,13600.0,2017.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-06-13 03:00:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,varac solide:3600/conteneurs tonnage:580,varac solide,3600.0,2017.0,6.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-06-28 03:00:00,01/07/2017 17:00,O.M.M.P. SFAX,26/06/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2017.0,6.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-07-06 03:00:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600,cereales,12225.0,2017.0,7.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2017-06-25 19:00:00,28/06/2017 19:00,O.M.M.P. SFAX,24/06/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2017.0,6.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-06-28 03:00:00,29/06/2017 04:00,O.M.M.P. SFAX,26/06/2017 15:00,--,cereales:5600/Hydrocarbures:5000,cereales,5600.0,2017.0,6.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-06-28 09:00:00,01/07/2017 22:00,O.M.M.P. SFAX,26/06/2017 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2017.0,6.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2017-07-04 06:00:00,06/07/2017 18:00,O.M.M.P. SFAX,02/07/2017 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2017.0,7.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-07-06 03:00:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,cereales:6860/conteneurs tonnage:600,cereales,6860.0,2017.0,7.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-06-28 03:00:00,29/06/2017 04:00,O.M.M.P. SFAX,26/06/2017 15:00,--,varac solide:5120/,varac solide,5120.0,2017.0,6.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-06-28 04:00:00,01/07/2017 17:00,O.M.M.P. SFAX,26/06/2017 16:00,--,cereales:2860/,cereales,2860.0,2017.0,6.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-07-06 03:00:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,7.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-07-06 03:00:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,7.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-07-08 21:00:00,11/07/2017 10:00,O.M.M.P. SFAX,07/07/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-07-13 03:00:00,14/07/2017 04:00,O.M.M.P. SFAX,11/07/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-07-14 10:30:00,17/07/2017 10:30,O.M.M.P. SFAX,12/07/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,7.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-07-08 21:00:00,11/07/2017 10:00,O.M.M.P. SFAX,07/07/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-07-13 03:00:00,14/07/2017 04:00,O.M.M.P. SFAX,11/07/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-07-14 10:30:00,17/07/2017 10:30,O.M.M.P. SFAX,12/07/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,7.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-07-06 03:00:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,7.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-07-08 00:00:00,11/07/2017 00:00,O.M.M.P. SFAX,06/07/2017 12:00,--,cereales:13600/varac liquide:548,cereales,13600.0,2017.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-07-13 03:00:00,14/07/2017 04:00,O.M.M.P. SFAX,11/07/2017 15:00,--,varac solide:3600/conteneurs tonnage:580,varac solide,3600.0,2017.0,7.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-07-28 03:00:00,01/08/2017 17:00,O.M.M.P. SFAX,26/07/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2017.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-08-06 03:00:00,07/08/2017 04:00,O.M.M.P. SFAX,04/08/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600,cereales,12225.0,2017.0,8.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2017-07-25 19:00:00,28/07/2017 19:00,O.M.M.P. SFAX,24/07/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2017.0,7.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-07-28 03:00:00,29/07/2017 04:00,O.M.M.P. SFAX,26/07/2017 15:00,--,cereales:5600/Hydrocarbures:5000,cereales,5600.0,2017.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-07-28 09:00:00,01/08/2017 22:00,O.M.M.P. SFAX,26/07/2017 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2017.0,7.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2017-08-04 06:00:00,06/08/2017 18:00,O.M.M.P. SFAX,02/08/2017 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2017.0,8.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-08-06 03:00:00,07/08/2017 04:00,O.M.M.P. SFAX,04/08/2017 15:00,--,cereales:6860/conteneurs tonnage:600,cereales,6860.0,2017.0,8.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-07-28 03:00:00,29/07/2017 04:00,O.M.M.P. SFAX,26/07/2017 15:00,--,varac solide:5120/,varac solide,5120.0,2017.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-07-28 04:00:00,01/08/2017 17:00,O.M.M.P. SFAX,26/07/2017 16:00,--,cereales:2860/,cereales,2860.0,2017.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-08-06 03:00:00,07/08/2017 04:00,O.M.M.P. SFAX,04/08/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,8.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-08-06 03:00:00,07/08/2017 04:00,O.M.M.P. SFAX,04/08/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,8.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-08-08 21:00:00,11/08/2017 10:00,O.M.M.P. SFAX,07/08/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-08-13 03:00:00,14/08/2017 04:00,O.M.M.P. SFAX,11/08/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,8.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-08-14 10:30:00,17/08/2017 10:30,O.M.M.P. SFAX,12/08/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,8.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-08-08 21:00:00,11/08/2017 10:00,O.M.M.P. SFAX,07/08/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-08-13 03:00:00,14/08/2017 04:00,O.M.M.P. SFAX,11/08/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,8.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-08-14 10:30:00,17/08/2017 10:30,O.M.M.P. SFAX,12/08/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,8.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-08-06 03:00:00,07/08/2017 04:00,O.M.M.P. SFAX,04/08/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,8.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-08-08 00:00:00,11/08/2017 00:00,O.M.M.P. SFAX,06/08/2017 12:00,--,cereales:13600/varac liquide:548,cereales,13600.0,2017.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-08-13 03:00:00,14/08/2017 04:00,O.M.M.P. SFAX,11/08/2017 15:00,--,varac solide:3600/conteneurs tonnage:580,varac solide,3600.0,2017.0,8.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-08-28 03:00:00,01/09/2017 17:00,O.M.M.P. SFAX,26/08/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2017.0,8.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-09-06 03:00:00,07/09/2017 04:00,O.M.M.P. SFAX,04/09/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600,cereales,12225.0,2017.0,9.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2017-08-25 19:00:00,28/08/2017 19:00,O.M.M.P. SFAX,24/08/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2017.0,8.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-08-28 03:00:00,29/08/2017 04:00,O.M.M.P. SFAX,26/08/2017 15:00,--,cereales:5600/Hydrocarbures:5000,cereales,5600.0,2017.0,8.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-08-28 09:00:00,01/09/2017 22:00,O.M.M.P. SFAX,26/08/2017 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2017.0,8.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2017-09-04 06:00:00,06/09/2017 18:00,O.M.M.P. SFAX,02/09/2017 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2017.0,9.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-09-06 03:00:00,07/09/2017 04:00,O.M.M.P. SFAX,04/09/2017 15:00,--,cereales:6860/conteneurs tonnage:600,cereales,6860.0,2017.0,9.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-08-28 03:00:00,29/08/2017 04:00,O.M.M.P. SFAX,26/08/2017 15:00,--,varac solide:5120/,varac solide,5120.0,2017.0,8.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-08-28 04:00:00,01/09/2017 17:00,O.M.M.P. SFAX,26/08/2017 16:00,--,cereales:2860/,cereales,2860.0,2017.0,8.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-09-06 03:00:00,07/09/2017 04:00,O.M.M.P. SFAX,04/09/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,9.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-09-06 03:00:00,07/09/2017 04:00,O.M.M.P. SFAX,04/09/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,9.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-09-08 21:00:00,11/09/2017 10:00,O.M.M.P. SFAX,07/09/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-09-13 03:00:00,14/09/2017 04:00,O.M.M.P. SFAX,11/09/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,9.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-09-14 10:30:00,17/09/2017 10:30,O.M.M.P. SFAX,12/09/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,9.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-09-08 21:00:00,11/09/2017 10:00,O.M.M.P. SFAX,07/09/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-09-13 03:00:00,14/09/2017 04:00,O.M.M.P. SFAX,11/09/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,9.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-09-14 10:30:00,17/09/2017 10:30,O.M.M.P. SFAX,12/09/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,9.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-09-06 03:00:00,07/09/2017 04:00,O.M.M.P. SFAX,04/09/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,9.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2017-09-08 00:00:00,11/09/2017 00:00,O.M.M.P. SFAX,06/09/2017 12:00,--,cereales:13600/varac liquide:548,cereales,13600.0,2017.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-09-13 03:00:00,14/09/2017 04:00,O.M.M.P. SFAX,11/09/2017 15:00,--,varac solide:3600/conteneurs tonnage:580,varac solide,3600.0,2017.0,9.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-09-28 03:00:00,01/10/2017 17:00,O.M.M.P. SFAX,26/09/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2017.0,9.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-10-06 03:00:00,07/10/2017 04:00,O.M.M.P. SFAX,04/10/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600,cereales,12225.0,2017.0,10.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2017-09-25 19:00:00,28/09/2017 19:00,O.M.M.P. SFAX,24/09/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2017.0,9.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-09-28 03:00:00,29/09/2017 04:00,O.M.M.P. SFAX,26/09/2017 15:00,--,cereales:5600/Hydrocarbures:5000,cereales,5600.0,2017.0,9.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-09-28 09:00:00,01/10/2017 22:00,O.M.M.P. SFAX,26/09/2017 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2017.0,9.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2017-10-04 06:00:00,06/10/2017 18:00,O.M.M.P. SFAX,02/10/2017 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2017.0,10.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-10-06 03:00:00,07/10/2017 04:00,O.M.M.P. SFAX,04/10/2017 15:00,--,cereales:6860/conteneurs tonnage:600,cereales,6860.0,2017.0,10.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2017-09-28 03:00:00,29/09/2017 04:00,O.M.M.P. SFAX,26/09/2017 15:00,--,varac solide:5120/,varac solide,5120.0,2017.0,9.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2017-09-28 04:00:00,01/10/2017 17:00,O.M.M.P. SFAX,26/09/2017 16:00,--,cereales:2860/,cereales,2860.0,2017.0,9.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-10-06 03:00:00,07/10/2017 04:00,O.M.M.P. SFAX,04/10/2017 15:00,--,varac solide:6000/conteneurs tonnage:750,varac solide,6000.0,2017.0,10.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-10-06 03:00:00,07/10/2017 04:00,O.M.M.P. SFAX,04/10/2017 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2017.0,10.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-10-08 21:00:00,11/10/2017 10:00,O.M.M.P. SFAX,07/10/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600,varac liquide,3058.0,2017.0,10.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-10-13 03:00:00,14/10/2017 04:00,O.M.M.P. SFAX,11/10/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600,cereales,8830.0,2017.0,10.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-10-14 10:30:00,17/10/2017 10:30,O.M.M.P. SFAX,12/10/2017 22:30,--,conteneurs nombre EVP:600,conteneurs nombre EVP,600.0,2017.0,10.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2017-10-08 21:00:00,11/10/2017 10:00,O.M.M.P. SFAX,07/10/2017 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2017.0,10.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2017-10-13 03:00:00,14/10/2017 04:00,O.M.M.P. SFAX,11/10/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2017.0,10.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2017-10-14 10:30:00,17/10/2017 10:30,O.M.M.P. SFAX,12/10/2017 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2017.0,10.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2017-10-06 03:00:00,07/10/2017 04:00,O.M.M.P. SFAX,04/10/2017 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2017.0,10.0,6.0
